,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat,long,street,city,state,zipcode,status,walkscore,snapped_lat,snapped_lon,bike_score
1511,6433600010,2021-09-18,520000.0,3,3.0,1600,2252,2.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1350,600,350,70,2016,0,47.474125,-122.28871,14401 34th Lane South, Tukwila,Washington,98168,1,67.0,47.4735,-122.289,48.0
1512,2228900139,2021-09-24,885000.0,5,3.0,2440,7228,1.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1220,1220,520,270,1986,0,47.770725,-122.349465,738 North 195th Street, Shoreline,Washington,98133,1,75.0,47.7705,-122.349,61.0
1513,1870400655,2021-08-13,840000.0,4,1.5,1250,4750,1.5,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,1250,190,0,100,1911,0,47.67321,-122.29251,6035 33rd Avenue Northeast, Seattle,Washington,98115,1,71.0,47.673,-122.292,82.0
1514,1447710540,2021-09-01,1065795.0,5,4.0,3540,8852,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3540,0,690,300,2021,0,47.47426,-121.767835,1242 SE 19th St, North Bend,Washington,98045,1,5.0,47.475,-121.7685,27.0
1515,1025039224,2021-10-20,2450000.0,5,4.5,4230,5500,2.0,NO,NO,NO,NONE,Average,9 Better,Electricity,PUBLIC,3210,1200,500,0,2021,0,47.665215,-122.408285,3760 West Lawton Street, Seattle,Washington,98199,1,21.0,47.6655,-122.409,27.0
1516,2022059362,2022-06-01,875000.0,4,4.0,2420,6372,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2420,0,480,150,2010,0,47.38271,-122.190855,24424 112th Place Southeast, Kent,Washington,98030,1,36.0,47.382,-122.1915,34.0
1517,7346600060,2022-04-05,510000.0,3,2.0,1320,9000,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,1320,0,0,0,1936,0,47.482205,-122.29274,3115 South 135th Street, Tukwila,Washington,98168,1,36.0,47.4825,-122.292,39.0
1518,8091400610,2021-09-24,575000.0,3,2.5,1740,8749,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1740,0,440,0,1984,0,47.352445,-122.17064,12744 Southeast 278th Court, Kent,Washington,98030,1,34.0,47.352,-122.1705,34.0
1519,3814900130,2022-05-05,845000.0,4,2.5,1935,3704,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1935,0,361,280,2013,0,47.326515,-122.164125,13216 Southeast 307th Street, Auburn,Washington,98092,1,21.0,47.3265,-122.1645,5.0
1520,1604602020,2021-07-29,590000.0,4,2.0,1020,6098,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,1020,0,0,40,1970,0,47.567885,-122.290775,4005 34th Avenue South, Seattle,Washington,98118,1,81.0,47.568,-122.2905,56.0
1521,7744500006,2021-12-22,850000.0,4,3.0,1830,8074,1.0,NO,NO,NO,NONE,Good,8 Good,Oil,PRIVATE,1230,1180,580,0,1959,0,47.75057,-122.29038,3513 Northeast 165th Street, Lake Forest Park,Washington,98155,1,15.0,47.751,-122.2905,30.0
1522,5652600090,2022-02-25,1586999.0,4,2.5,2490,6605,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,2490,0,530,280,2001,0,47.695165,-122.291025,9111 35th Avenue Northeast, Seattle,Washington,98115,1,67.0,47.6955,-122.2905,78.0
1523,1364300330,2022-02-12,2900000.0,3,2.0,1480,22986,1.0,YES,NO,NO,EXCELLENT,Fair,7 Average,Gas,PUBLIC,1480,340,0,420,1937,0,47.64813,-122.41649,3045 Perkins Lane West, Seattle,Washington,98199,1,8.0,47.6475,-122.4165,15.0
1524,1364300325,2022-02-12,2900000.0,3,3.0,1520,21772,1.5,YES,NO,NO,EXCELLENT,Fair,8 Good,Gas,PUBLIC,1520,1100,420,500,1941,0,47.64827,-122.41689,3053 Perkins Lane West, Seattle,Washington,98199,1,9.0,47.649,-122.4165,16.0
1525,6669020580,2021-10-15,550000.0,3,3.0,2190,7420,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1310,1290,440,310,1979,0,47.37348,-122.284665,3724 South 254th Place, Kent,Washington,98032,1,34.0,47.373,-122.2845,44.0
1526,5017000290,2022-01-10,2198000.0,4,2.5,2680,4080,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1540,1140,0,250,1985,0,47.62642,-122.28988,805 33rd Avenue East, Seattle,Washington,98112,1,78.0,47.6265,-122.2905,63.0
1527,9475710190,2022-03-29,1135000.0,4,2.5,2050,5230,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2050,0,440,460,2002,0,47.49,-122.14982,5131 Northeast 5th Street, Renton,Washington,98059,1,75.0,47.49,-122.1495,60.0
1528,5422560880,2021-09-14,1100000.0,3,2.5,2140,7740,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1370,1260,490,450,1978,0,47.66455,-122.12932,15817 Northeast 66th Place, Redmond,Washington,98052,1,12.0,47.664,-122.13,45.0
1529,1324039009,2021-07-02,875000.0,3,2.0,1540,21235,1.0,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1040,1010,200,0,1925,0,47.56851,-122.37272,3228 Southwest Andover Street, Seattle,Washington,98126,1,74.0,47.568,-122.373,62.0
1530,7504101520,2022-05-26,1775000.0,5,4.0,4610,10890,1.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,2390,2220,600,430,1983,0,47.63345,-122.04099,2709 224th Avenue Northeast, Sammamish,Washington,98074,1,9.0,47.634,-122.0415,27.0
1531,3271301095,2022-02-23,2235000.0,4,4.0,3550,5800,3.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PUBLIC,3550,1150,620,420,1989,0,47.64906,-122.40919,3212 West Viewmont Way West, Seattle,Washington,98199,1,31.0,47.649,-122.409,47.0
1532,3521069035,2021-06-16,640000.0,5,3.0,3690,48351,2.0,NO,NO,NO,AVERAGE,Average,8 Good,Gas,PRIVATE,2790,1040,440,450,1989,0,47.258735,-122.0071,38115 252nd Avenue Southeast, Enumclaw,Washington,98022,1,0.0,47.259,-122.007,25.0
1533,2505500021,2022-04-13,3550000.0,4,3.5,2990,8281,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,2990,0,480,460,1961,1999,47.669415,-122.194585,784 7th Street South, Kirkland,Washington,98033,1,75.0,47.67,-122.1945,66.0
1534,9512500420,2021-08-13,1120000.0,3,2.0,1270,7700,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1270,0,480,200,1968,0,47.671875,-122.148405,7506 143rd Avenue Northeast, Redmond,Washington,98052,1,20.0,47.6715,-122.148,53.0
1535,4179500060,2021-11-03,850000.0,3,2.0,1830,7235,1.0,NO,NO,NO,NONE,Very Good,7 Average,Electricity,PUBLIC,1830,0,290,0,1955,0,47.73864,-122.31872,851 Northeast 152nd Street, Shoreline,Washington,98155,1,22.0,47.739,-122.319,22.0
1536,3755100290,2021-12-03,1150000.0,4,3.0,2130,10854,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1400,1400,520,0,1964,0,47.720435,-122.226875,8617 Northeast 133rd Street, Kirkland,Washington,98034,1,12.0,47.721,-122.2275,27.0
1537,7559400010,2021-11-08,685000.0,3,3.5,2280,1817,2.0,NO,NO,YES,NONE,Average,8 Good,Electricity,PUBLIC,1780,860,360,60,2021,0,47.425749,-122.213793,4820 Talbot Road South, Renton,Washington,98055,1,5.0,47.4255,-122.214,13.0
1538,6795100420,2021-09-08,2300000.0,3,2.0,2660,18738,1.0,YES,NO,NO,EXCELLENT,Average,8 Good,Gas,PUBLIC,1970,690,520,610,1982,0,47.58509,-122.04312,2742 222nd Avenue Southeast, Sammamish,Washington,98075,1,27.0,47.5845,-122.043,38.0
1539,2976800941,2021-08-28,625000.0,4,2.0,1730,8793,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1130,1130,300,140,1961,0,47.50308,-122.254955,6203 South Fountain Street, Seattle,Washington,98178,1,29.0,47.5035,-122.2545,36.0
1540,1310820220,2021-11-18,725000.0,4,2.5,2569,5000,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,2569,0,459,132,2007,0,47.33101,-122.19095,30302 112th Place Southeast, Auburn,Washington,98092,1,21.0,47.331,-122.1915,28.0
1541,9212900465,2021-06-22,875000.0,4,1.0,1110,6000,1.5,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1110,800,200,70,1942,0,47.68901,-122.29254,3158 Northeast 83rd Street, Seattle,Washington,98115,1,63.0,47.6895,-122.292,91.0
1542,7243500270,2021-10-25,836000.0,1,1.0,740,4920,1.0,NO,NO,NO,NONE,Good,6 Low Average,Electricity,PUBLIC,740,740,0,70,1924,0,47.529955,-122.2891,8034 34th Avenue South, Seattle,Washington,98118,1,39.0,47.5305,-122.289,57.0
1543,7203000115,2022-02-01,638000.0,5,2.0,2180,6500,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1090,1090,0,240,1975,0,47.3467,-122.31451,28410 15th Avenue South, Federal Way,Washington,98003,1,43.0,47.346,-122.3145,18.0
1544,739500280,2021-08-10,551000.0,3,2.0,1460,9568,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1460,0,420,270,1962,0,47.41056,-122.195245,21313 109th Avenue Southeast, Kent,Washington,98031,1,59.0,47.4105,-122.1945,43.0
1545,6821101155,2021-09-29,300000.0,2,1.0,1130,6000,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1010,1010,0,60,1911,0,47.653115,-122.399855,3629 33rd Avenue West, Seattle,Washington,98199,1,63.0,47.6535,-122.4,70.0
1546,2385700050,2021-09-13,2200000.0,5,3.5,4700,218612,2.5,NO,NO,NO,NONE,Average,10 Very Good,Gas,PRIVATE,4700,0,1050,840,2016,0,47.35402,-121.93212,31539 Southeast 278th Place, Ravensdale,Washington,98051,1,0.0,47.3535,-121.932,25.0
1547,8598200110,2021-06-23,646000.0,3,2.5,1570,3343,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1570,430,430,0,2004,0,47.487175,-122.16575,339 Tacoma Avenue Northeast, Renton,Washington,98056,1,71.0,47.487,-122.166,42.0
1548,8945000740,2021-09-09,400000.0,3,1.0,820,9450,1.0,NO,NO,YES,NONE,Good,6 Low Average,Gas,PUBLIC,820,0,200,0,1962,0,47.306925,-122.361355,32836 22nd Avenue Southwest, Federal Way,Washington,98023,1,58.0,47.307,-122.361,40.0
1549,4038300040,2021-12-30,731000.0,4,2.0,1880,8140,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1330,550,0,0,1960,0,47.612705,-122.132672,311 156th Avenue Northeast, Bellevue,Washington,98007,1,65.0,47.613,-122.133,54.0
1550,7221400323,2021-06-25,1100000.0,4,2.5,4110,11360,1.0,NO,NO,NO,GOOD,Average,9 Better,Gas,PUBLIC,2150,1960,650,750,1999,0,47.47508,-122.20015,538 Renton Avenue South, Renton,Washington,98057,1,67.0,47.475,-122.2005,28.0
1551,6450300383,2021-11-08,620000.0,2,2.5,1040,982,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,830,470,260,490,2021,0,47.733875,-122.34268,14351 Stone Avenue North, Seattle,Washington,98133,1,74.0,47.7345,-122.343,76.0
1552,7454001005,2021-07-07,560000.0,2,1.0,670,6720,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Electricity,PUBLIC,670,0,0,0,1942,0,47.51555,-122.37169,9800 31st Avenue Southwest, Seattle,Washington,98126,1,76.0,47.5155,-122.3715,49.0
1553,7600172,2021-08-03,1070000.0,3,2.5,1780,1616,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1400,620,240,300,2015,0,47.601345,-122.29476,110 29th Avenue South, Seattle,Washington,98144,1,82.0,47.601,-122.295,79.0
1554,2951900105,2022-03-29,400000.0,3,1.5,1300,5112,1.5,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1300,0,0,0,1930,0,47.38158,-122.24361,927 West Meeker Street, Kent,Washington,98032,1,87.0,47.382,-122.244,89.0
1555,2436200560,2021-08-12,2069000.0,4,3.5,2960,3600,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2070,890,470,770,2014,0,47.66333,-122.2935,4703 33rd Avenue Northeast, Seattle,Washington,98105,1,87.0,47.664,-122.2935,82.0
1556,5038300155,2021-09-22,1150000.0,3,2.0,3080,6630,1.0,NO,NO,NO,AVERAGE,Average,8 Good,Electricity,PUBLIC,1540,1540,0,0,1938,0,47.64447,-122.3946,2645 29th Avenue West, Seattle,Washington,98199,1,76.0,47.6445,-122.394,61.0
1557,3303950960,2021-11-18,750000.0,4,2.5,1930,14023,2.0,NO,YES,NO,NONE,Average,8 Good,Gas,PUBLIC,1930,0,620,100,1994,0,47.382615,-122.033825,23101 Southeast 243rd Place, Maple Valley,Washington,98038,1,40.0,47.382,-122.034,24.0
1558,7634800060,2022-05-25,930000.0,4,2.0,1870,15832,1.0,NO,NO,NO,NONE,Good,7 Average,Oil,PUBLIC,1300,1300,0,160,1952,0,47.458425,-122.36543,16045 25th Avenue Southwest, Burien,Washington,98166,1,5.0,47.4585,-122.3655,7.0
1559,7853460890,2022-04-21,1200000.0,3,3.5,2740,2527,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1960,780,480,240,2016,0,47.52282,-121.882425,34318 Southeast Graves Street, Snoqualmie,Washington,98065,1,31.0,47.523,-121.8825,31.0
1560,369000505,2021-12-01,1500000.0,4,3.0,2770,5500,2.0,NO,NO,NO,GOOD,Very Good,9 Better,Gas,PUBLIC,1990,780,0,590,1930,1993,47.655325,-122.39023,3843 26th Avenue West, Seattle,Washington,98199,1,74.0,47.655,-122.3895,58.0
1561,126049079,2022-02-15,700000.0,2,1.0,1360,24900,1.0,NO,NO,YES,NONE,Average,7 Average,Oil,PRIVATE,1360,0,0,290,1949,0,47.76402,-122.23305,18710 80th Avenue Northeast, Kenmore,Washington,98028,1,32.0,47.7645,-122.2335,53.0
1562,7774200095,2021-09-16,935000.0,3,2.0,2460,15901,1.0,NO,NO,NO,AVERAGE,Good,7 Average,Gas,PUBLIC,1230,1230,320,260,1948,0,47.49408,-122.36397,12122 25th Avenue Southwest, Burien,Washington,98146,1,7.0,47.4945,-122.364,5.0
1563,3575305630,2021-12-22,1650000.0,4,2.5,2420,5000,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2420,0,410,110,2011,0,47.62317,-122.057805,1534 211th Place Northeast, Sammamish,Washington,98074,1,15.0,47.6235,-122.058,9.0
1564,1775801360,2021-10-25,840000.0,3,2.0,1630,13937,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PRIVATE,1150,480,280,380,1968,0,47.739985,-122.10016,15517 180th Avenue Northeast, Woodinville,Washington,98072,1,3.0,47.7405,-122.1,20.0
1565,8564810440,2021-08-03,1143654.0,4,2.5,3650,7621,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3650,0,620,290,2021,0,47.47609,-121.739265,1648 Tannerwood Way Southeast, North Bend,Washington,98045,1,4.0,47.4765,-121.74,25.0
1566,325049005,2021-12-27,2900000.0,4,2.5,3280,20423,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,2870,950,540,610,2021,0,47.683028,-122.271313,5242 Northeast 75th Street, Seattle,Washington,98115,1,21.0,47.6835,-122.271,70.0
1567,5721500080,2021-10-25,1050000.0,4,4.0,3030,9672,1.0,NO,NO,YES,NONE,Very Good,8 Good,Gas,PUBLIC,2700,330,0,50,1954,0,47.766275,-122.36218999999998,321 Northwest 189th Street, Shoreline,Washington,98177,1,64.0,47.766,-122.3625,49.0
1568,8576050880,2021-09-22,863025.0,4,2.5,2820,4997,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2820,0,420,200,2021,0,47.303815,-122.024965,33307 Crystal Avenue Southeast, Black Diamond,Washington,98010,1,0.0,47.304,-122.025,21.0
1569,8677900166,2021-12-07,2003750.0,4,4.5,3680,14053,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3680,0,500,290,2021,0,47.71963,-122.24858,6915 Northeast 133rd Street, Kirkland,Washington,98034,1,12.0,47.7195,-122.2485,18.0
1570,6699001400,2021-11-04,655000.0,4,2.5,2650,6370,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2650,0,550,200,2001,0,47.369235,-122.10251,17913 Southeast 259th Street, Covington,Washington,98042,1,16.0,47.3685,-122.103,31.0
1571,1953400360,2021-09-15,624900.0,3,1.5,1860,8250,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1860,0,0,650,1957,0,47.39092,-122.297455,23436 28th Avenue South, Des Moines,Washington,98198,1,67.0,47.391,-122.298,61.0
1572,1558100480,2021-07-30,500000.0,3,2.5,1530,182536,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PRIVATE,1530,0,0,270,1997,0,47.7608,-121.94517,29530 296th Place Northeast, Duvall,Washington,98019,1,0.0,47.7615,-121.9455,13.0
1573,3679401230,2022-04-20,900000.0,4,2.0,1750,6221,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1000,1000,250,0,1948,0,47.56264,-122.3132,4526 15th Avenue South, Seattle,Washington,98108,1,75.0,47.562,-122.313,80.0
1574,5416500090,2021-07-21,552500.0,3,2.5,1440,3800,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1440,0,410,40,2005,0,47.360635,-122.039365,26834 226th Place Southeast, Maple Valley,Washington,98038,1,19.0,47.361,-122.04,41.0
1575,1626069128,2021-08-03,1055000.0,4,3.0,2310,48351,1.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PRIVATE,1360,1290,470,380,1977,0,47.73768,-122.04812,15110 216th Avenue Northeast, Woodinville,Washington,98077,1,5.0,47.7375,-122.0475,6.0
1576,7853301860,2021-12-22,1001121.0,3,2.5,1960,4402,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1960,0,420,50,2006,0,47.54183,-121.886445,34023 SE Indian Plum Street, Snoqualmie,Washington,98065,1,2.0,47.5425,-121.887,9.0
1577,3037200054,2021-11-01,765000.0,2,2.0,1190,592,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,920,270,0,460,2016,0,47.60362,-122.31113,212 16th Ave, Seattle,Washington,98122,1,85.0,47.604,-122.3115,88.0
1578,4222600140,2021-11-02,575000.0,5,2.5,2140,7350,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1140,1070,0,188,1964,0,47.34091,-122.30283,29126 23rd Place South, Federal Way,Washington,98003,1,66.0,47.3415,-122.3025,40.0
1579,2267000536,2021-07-01,875000.0,3,3.5,1850,2037,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1510,730,390,50,2004,0,47.69069,-122.39441,2900 Northwest 85th Street, Seattle,Washington,98117,1,49.0,47.691,-122.394,80.0
1580,4038500680,2021-11-19,1520000.0,3,2.0,1710,7425,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1020,970,280,0,1959,0,47.615895,-122.119235,627 166th Avenue Northeast, Bellevue,Washington,98008,1,66.0,47.616,-122.1195,69.0
1581,8850000255,2021-09-03,760000.0,3,2.5,1525,1439,3.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1325,440,240,140,2005,0,47.58918,-122.31143,1530 Sturgus Ave S, Seattle,Washington,98144,1,70.0,47.589,-122.3115,68.0
1582,7568700365,2021-12-09,1078220.0,2,1.0,1390,7440,1.5,NO,NO,YES,NONE,Average,6 Low Average,Oil,PUBLIC,1390,0,240,0,1939,0,47.736925,-122.32318,14812 5th Avenue Northeast, Shoreline,Washington,98155,1,30.0,47.7375,-122.3235,40.0
1583,579003149,2021-06-10,1699000.0,4,3.5,3870,5200,2.0,NO,NO,YES,NONE,Average,9 Better,Electricity,PUBLIC,3060,1570,760,180,2004,0,47.69876,-122.38201,1929 Northwest 96th Street, Seattle,Washington,98117,1,49.0,47.6985,-122.382,51.0
1584,8945000960,2022-02-22,615000.0,4,2.0,1700,8705,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Gas,PUBLIC,1700,0,0,0,1962,0,47.30697,-122.36447,2416 Southwest 330th Street, Federal Way,Washington,98023,1,48.0,47.307,-122.364,40.0
1585,2201500315,2022-01-03,3250000.0,5,4.5,4110,7879,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,4110,0,500,160,2021,0,47.57354,-122.1396,4012 151st Avenue Southeast, Bellevue,Washington,98006,1,44.0,47.574,-122.139,54.0
1586,1224069010,2021-07-14,1500000.0,4,2.5,3330,30512,2.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PRIVATE,3330,0,750,70,1990,0,47.58028,-121.98336,26601 Southeast Duthie Hill Road, Issaquah,Washington,98029,1,15.0,47.58,-121.983,14.0
1587,2115720550,2022-03-18,625000.0,3,2.5,1920,5000,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1920,0,440,220,1987,0,47.32014,-122.39425,4737 Southwest 314th Place, Federal Way,Washington,98023,1,29.0,47.3205,-122.394,22.0
1588,2621760250,2021-09-17,640000.0,4,2.5,2060,6284,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2060,0,470,0,1997,0,47.36954,-122.10872,17524 Southeast 259th Place, Covington,Washington,98042,1,17.0,47.37,-122.109,36.0
1589,899020050,2021-10-07,440000.0,3,1.0,1100,10027,1.0,NO,NO,NO,NONE,Good,6 Low Average,Electricity,PUBLIC,1100,0,310,0,1986,0,47.204385,-122.00438,2722 Green River Court, Enumclaw,Washington,98022,1,39.0,47.205,-122.004,46.0
1590,3574801280,2021-10-27,958000.0,3,2.5,2070,8772,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1390,1330,650,440,1978,0,47.73056,-122.22464,8624 Northeast 143rd Street, Kirkland,Washington,98034,1,12.0,47.73,-122.2245,32.0
1591,8961950230,2021-10-28,775000.0,4,3.5,3180,9357,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2360,820,710,450,1997,0,47.31562,-122.25412,1612 R Street Northwest, Auburn,Washington,98001,1,16.0,47.316,-122.2545,18.0
1592,7950302240,2022-04-13,725000.0,2,1.0,810,3060,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,810,0,0,0,1909,0,47.564505,-122.28416,4159 39th Avenue South, Seattle,Washington,98118,1,80.0,47.565,-122.2845,89.0
1593,3758900004,2022-04-08,1650000.0,4,2.0,2090,10749,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1080,1010,340,400,1957,0,47.69927,-122.2075,11016 100th Avenue Northeast, Kirkland,Washington,98033,1,55.0,47.7,-122.208,60.0
1594,1604590340,2021-11-16,1810000.0,4,2.5,2540,15132,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PRIVATE,2540,0,910,650,1990,0,47.595575,-122.02877,23208 Southeast 15th Court, Sammamish,Washington,98075,1,12.0,47.595,-122.0295,5.0
1595,2524049137,2022-05-31,2525000.0,4,3.0,2720,11761,1.0,NO,NO,NO,GOOD,Average,9 Better,Oil,PUBLIC,2010,1950,0,610,1957,0,47.54344,-122.23603500000002,10 Shore Lane, Mercer Island,Washington,98040,1,17.0,47.544,-122.2365,19.0
1596,200030060,2021-12-13,1475000.0,4,3.5,2680,53324,1.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,2680,0,710,540,1993,0,47.37386,-122.1346,25411 156th Avenue Southeast, Covington,Washington,98042,1,17.0,47.3745,-122.1345,42.0
1597,1585810430,2021-11-02,709000.0,5,3.0,2900,3960,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2900,0,420,40,2016,0,47.261945,-122.29305,3103 South Christys Crossing Drive, Auburn,Washington,98003,1,9.0,47.262,-122.2935,31.0
1598,1721800110,2021-07-02,220000.0,3,1.0,1040,11850,1.0,NO,NO,YES,NONE,Average,6 Low Average,Oil,PUBLIC,1040,1030,0,0,1950,0,47.50907,-122.33892,10448 4th Avenue Southwest, Seattle,Washington,98146,1,47.0,47.5095,-122.3385,49.0
1599,5466300060,2022-01-27,400000.0,2,2.5,1740,2193,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1740,0,260,0,1981,0,47.37946,-122.1468,24812 145th Lane Southeast, Kent,Washington,98042,1,6.0,47.379,-122.1465,19.0
1600,3885806220,2021-07-06,1710000.0,2,2.0,1490,7800,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1090,620,0,320,1937,0,47.681475,-122.20344,310 8th Avenue, Kirkland,Washington,98033,1,84.0,47.682,-122.2035,52.0
1601,5259800490,2021-09-03,515000.0,3,2.0,1330,5700,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1330,0,540,120,1983,0,47.32274,-122.34978999999998,31120 11th Place Southwest, Federal Way,Washington,98023,1,44.0,47.322,-122.3505,43.0
1602,6705850090,2021-06-23,1450000.0,4,2.5,2430,7885,2.0,NO,NO,NO,NONE,Good,10 Very Good,Gas,PUBLIC,2430,0,700,70,1993,0,47.57761,-122.05515,21307 Southeast 35th Way, Sammamish,Washington,98075,1,6.0,47.577,-122.055,12.0
1603,2458400150,2022-02-01,758100.0,4,1.0,2160,6540,1.0,NO,NO,NO,NONE,Good,6 Low Average,Oil,PUBLIC,1080,1080,0,0,1941,0,47.511455,-122.374635,10212 34th Avenue Southwest, Seattle,Washington,98146,1,44.0,47.511,-122.3745,32.0
1604,7222000187,2021-10-07,670000.0,4,2.5,2220,5627,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,2220,0,370,60,2010,0,40.739815,-74.21086,501 South 20th Street, Irvington,New,Jersey,1,64.0,40.74,-74.211,50.0
1605,809002685,2021-09-08,1000000.0,3,1.0,1480,3000,2.0,NO,NO,NO,NONE,Average,8 Good,Oil,PUBLIC,1480,500,0,300,1905,0,47.63673,-122.35463,120 Newton Street, Seattle,Washington,98109,1,91.0,47.637,-122.355,72.0
1606,2095800010,2022-03-17,1500000.0,3,2.5,2090,5801,1.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1630,820,430,60,1987,0,47.74799,-122.18322,16416 118th Avenue Northeast, Bothell,Washington,98011,1,39.0,47.748,-122.1825,59.0
1607,2525310620,2021-07-07,430000.0,3,1.0,1100,9576,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PRIVATE,1100,0,0,0,1980,0,47.36424,-122.02941,23320 Southeast 265th Street, Maple Valley,Washington,98038,1,53.0,47.364,-122.0295,56.0
1608,293910080,2022-02-24,1930000.0,4,2.5,2460,4106,2.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,2460,0,460,310,2003,0,47.7072,-122.23172,11911 82nd Place Northeast, Kirkland,Washington,98034,1,32.0,47.7075,-122.232,7.0
1609,7231600270,2021-12-29,567000.0,3,2.0,1410,8000,1.5,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,1410,950,410,440,1940,0,47.46704,-122.21082,1413 Morris Avenue South, Renton,Washington,98055,1,32.0,47.4675,-122.211,23.0
